[10/15/20 09:00:46] [hotword]  voice_activity_start
[10/15/20 09:00:47] [jarvis]   http get /status?_no_cache=1602748845775
[10/15/20 09:00:48] [hotword]  voice_activity_end
[10/15/20 09:00:48] [hotword]  voice_activity_start
[10/15/20 09:00:49] [jarvis]   http get /status?_no_cache=1602748847785
[10/15/20 09:00:51] [jarvis]   http get /status?_no_cache=1602748849776
[10/15/20 09:00:53] [jarvis]   http get /status?_no_cache=1602748851775
[10/15/20 09:00:55] [jarvis]   http get /status?_no_cache=1602748853782
[10/15/20 09:00:57] [jarvis]   http get /status?_no_cache=1602748855786
[10/15/20 09:00:59] [jarvis]   http get /status?_no_cache=1602748857774
[10/15/20 09:01:01] [jarvis]   http get /status?_no_cache=1602748859777
[10/15/20 09:01:03] [jarvis]   http get /status?_no_cache=1602748861779
[10/15/20 09:01:04] [hotword]  voice_activity_end
[10/15/20 09:01:05] [jarvis]   http get /status?_no_cache=1602748863779
[10/15/20 09:01:07] [hotword]  voice_activity_start
[10/15/20 09:01:07] [jarvis]   http get /status?_no_cache=1602748865785
[10/15/20 09:01:09] [jarvis]   http get /status?_no_cache=1602748867781
[10/15/20 09:01:09] [hotword]  voice_activity_end
[10/15/20 09:01:10] [hotword]  voice_activity_start
[10/15/20 09:01:11] [jarvis]   http get /status?_no_cache=1602748869786
[10/15/20 09:01:11] [hotword]  voice_activity_end
[10/15/20 09:01:12] [hotword]  voice_activity_start
[10/15/20 09:01:13] [hotword]  voice_activity_end
[10/15/20 09:01:13] [jarvis]   http get /status?_no_cache=1602748871775
[10/15/20 09:01:13] [hotword]  voice_activity_start
[10/15/20 09:01:15] [jarvis]   http get /status?_no_cache=1602748873774
[10/15/20 09:01:17] [jarvis]   http get /status?_no_cache=1602748875780
[10/15/20 09:01:18] [hotword]  voice_activity_end
[10/15/20 09:01:18] [hotword]  voice_activity_start
[10/15/20 09:01:19] [jarvis]   http get /status?_no_cache=1602748877776
[10/15/20 09:01:19] [hotword]  voice_activity_end
[10/15/20 09:01:20] [hotword]  voice_activity_start
[10/15/20 09:01:21] [jarvis]   http get /status?_no_cache=1602748879783
[10/15/20 09:01:23] [jarvis]   http get /status?_no_cache=1602748881777
[10/15/20 09:01:25] [jarvis]   http get /status?_no_cache=1602748883782
[10/15/20 09:01:26] [hotword]  voice_activity_end
[10/15/20 09:01:27] [jarvis]   http get /status?_no_cache=1602748885785
[10/15/20 09:01:27] [hotword]  voice_activity_start
[10/15/20 09:01:29] [jarvis]   http get /status?_no_cache=1602748887775
[10/15/20 09:01:29] [hotword]  voice_activity_end
[10/15/20 09:01:29] [hotword]  voice_activity_start
[10/15/20 09:01:31] [jarvis]   http get /status?_no_cache=1602748889778
[10/15/20 09:01:33] [jarvis]   http get /status?_no_cache=1602748891777
[10/15/20 09:01:35] [jarvis]   http get /status?_no_cache=1602748893777
[10/15/20 09:01:37] [jarvis]   http get /status?_no_cache=1602748895776
[10/15/20 09:01:39] [jarvis]   http get /status?_no_cache=1602748897779
[10/15/20 09:01:41] [jarvis]   http get /status?_no_cache=1602748899778
[10/15/20 09:01:43] [jarvis]   http get /status?_no_cache=1602748901773
[10/15/20 09:01:43] [hotword]  voice_activity_end
[10/15/20 09:01:44] [hotword]  voice_activity_start
[10/15/20 09:01:45] [jarvis]   http get /status?_no_cache=1602748903773
[10/15/20 09:01:47] [jarvis]   http get /status?_no_cache=1602748905777
[10/15/20 09:01:49] [jarvis]   http get /status?_no_cache=1602748907783
[10/15/20 09:01:50] [hotword]  voice_activity_end
[10/15/20 09:01:51] [jarvis]   http get /status?_no_cache=1602748909774
[10/15/20 09:01:52] [hotword]  voice_activity_start
[10/15/20 09:01:53] [jarvis]   http get /status?_no_cache=1602748911777
[10/15/20 09:01:55] [jarvis]   http get /status?_no_cache=1602748913780
[10/15/20 09:01:57] [jarvis]   http get /status?_no_cache=1602748915772
[10/15/20 09:01:59] [jarvis]   http get /status?_no_cache=1602748917771
[10/15/20 09:01:59] [hotword]  voice_activity_end
[10/15/20 09:01:59] [hotword]  voice_activity_start
[10/15/20 09:02:00] [hotword]  voice_activity_end
[10/15/20 09:02:01] [jarvis]   http get /status?_no_cache=1602748919784
[10/15/20 09:02:01] [hotword]  voice_activity_start
[10/15/20 09:02:03] [hotword]  voice_activity_end
[10/15/20 09:02:03] [hotword]  voice_activity_start
[10/15/20 09:02:03] [jarvis]   http get /status?_no_cache=1602748921780
[10/15/20 09:02:05] [jarvis]   http get /status?_no_cache=1602748923773
[10/15/20 09:02:07] [jarvis]   http get /status?_no_cache=1602748925786
[10/15/20 09:02:09] [jarvis]   http get /status?_no_cache=1602748927785
[10/15/20 09:02:11] [jarvis]   http get /status?_no_cache=1602748929775
[10/15/20 09:02:13] [jarvis]   http get /status?_no_cache=1602748931780
[10/15/20 09:02:14] [hotword]  voice_activity_end
[10/15/20 09:02:15] [hotword]  voice_activity_start
[10/15/20 09:02:15] [jarvis]   http get /status?_no_cache=1602748933772
[10/15/20 09:02:17] [jarvis]   http get /status?_no_cache=1602748935781
[10/15/20 09:02:19] [jarvis]   http get /status?_no_cache=1602748937778
[10/15/20 09:02:19] [hotword]  voice_activity_end
[10/15/20 09:02:20] [hotword]  voice_activity_start
[10/15/20 09:02:21] [jarvis]   http get /status?_no_cache=1602748939777
[10/15/20 09:02:21] [hotword]  voice_activity_end
[10/15/20 09:02:23] [hotword]  voice_activity_start
[10/15/20 09:02:23] [jarvis]   http get /status?_no_cache=1602748941780
[10/15/20 09:02:24] [hotword]  voice_activity_end
[10/15/20 09:02:24] [hotword]  voice_activity_start
[10/15/20 09:02:25] [jarvis]   http get /status?_no_cache=1602748943785
[10/15/20 09:02:25] [hotword]  voice_activity_end
[10/15/20 09:02:26] [hotword]  voice_activity_start
[10/15/20 09:02:27] [jarvis]   http get /status?_no_cache=1602748945784
[10/15/20 09:02:27] [hotword]  voice_activity_end
[10/15/20 09:02:27] [hotword]  voice_activity_start
[10/15/20 09:02:29] [jarvis]   http get /status?_no_cache=1602748947786
[10/15/20 09:02:29] [hotword]  voice_activity_end
[10/15/20 09:02:30] [hotword]  voice_activity_start
[10/15/20 09:02:31] [jarvis]   http get /status?_no_cache=1602748949774
[10/15/20 09:02:32] [hotword]  voice_activity_end
[10/15/20 09:02:33] [hotword]  voice_activity_start
[10/15/20 09:02:33] [jarvis]   http get /status?_no_cache=1602748951775
[10/15/20 09:02:35] [jarvis]   http get /status?_no_cache=1602748953777
[10/15/20 09:02:37] [jarvis]   http get /status?_no_cache=1602748955781
[10/15/20 09:02:39] [jarvis]   http get /status?_no_cache=1602748957773
[10/15/20 09:02:41] [jarvis]   http get /status?_no_cache=1602748959771
[10/15/20 09:02:42] [hotword]  voice_activity_end
[10/15/20 09:02:43] [hotword]  voice_activity_start
[10/15/20 09:02:43] [jarvis]   http get /status?_no_cache=1602748961776
[10/15/20 09:02:45] [jarvis]   http get /status?_no_cache=1602748963783
[10/15/20 09:02:47] [jarvis]   http get /status?_no_cache=1602748965783
[10/15/20 09:02:49] [jarvis]   http get /status?_no_cache=1602748967771
[10/15/20 09:02:51] [jarvis]   http get /status?_no_cache=1602748969771
[10/15/20 09:02:52] [hotword]  voice_activity_end
[10/15/20 09:02:52] [hotword]  voice_activity_start
[10/15/20 09:02:53] [jarvis]   http get /status?_no_cache=1602748971777
[10/15/20 09:02:55] [jarvis]   http get /status?_no_cache=1602748973780
[10/15/20 09:02:57] [hotword]  voice_activity_end
[10/15/20 09:02:57] [hotword]  voice_activity_start
[10/15/20 09:02:57] [jarvis]   http get /status?_no_cache=1602748975780
[10/15/20 09:02:59] [jarvis]   http get /status?_no_cache=1602748977773
[10/15/20 09:02:59] [hotword]  voice_activity_end
[10/15/20 09:03:00] [hotword]  voice_activity_start
[10/15/20 09:03:01] [hotword]  voice_activity_end
[10/15/20 09:03:01] [hotword]  voice_activity_start
[10/15/20 09:03:01] [jarvis]   http get /status?_no_cache=1602748979772
[10/15/20 09:03:02] [hotword]  voice_activity_end
[10/15/20 09:03:02] [hotword]  voice_activity_start
[10/15/20 09:03:03] [jarvis]   http get /status?_no_cache=1602748981774
[10/15/20 09:03:05] [jarvis]   http get /status?_no_cache=1602748983778
[10/15/20 09:03:06] [hotword]  voice_activity_end
[10/15/20 09:03:07] [jarvis]   http get /status?_no_cache=1602748985773
[10/15/20 09:03:07] [hotword]  voice_activity_start
[10/15/20 09:03:09] [jarvis]   http get /status?_no_cache=1602748987776
[10/15/20 09:03:09] [hotword]  voice_activity_end
[10/15/20 09:03:10] [hotword]  voice_activity_start
[10/15/20 09:03:11] [jarvis]   http get /status?_no_cache=1602748989780
[10/15/20 09:03:11] [hotword]  voice_activity_end
[10/15/20 09:03:11] [hotword]  voice_activity_start
[10/15/20 09:03:13] [jarvis]   http get /status?_no_cache=1602748991771
[10/15/20 09:03:14] [hotword]  voice_activity_end
[10/15/20 09:03:14] [hotword]  voice_activity_start
[10/15/20 09:03:15] [jarvis]   http get /status?_no_cache=1602748993782
[10/15/20 09:03:17] [jarvis]   http get /status?_no_cache=1602748995773
[10/15/20 09:03:19] [jarvis]   http get /status?_no_cache=1602748997781
[10/15/20 09:03:21] [jarvis]   http get /status?_no_cache=1602748999777
[10/15/20 09:03:21] [hotword]  voice_activity_end
[10/15/20 09:03:21] [hotword]  voice_activity_start
[10/15/20 09:03:23] [jarvis]   http get /status?_no_cache=1602749001782
[10/15/20 09:03:25] [jarvis]   http get /status?_no_cache=1602749003782
[10/15/20 09:03:27] [jarvis]   http get /status?_no_cache=1602749005773
[10/15/20 09:03:29] [jarvis]   http get /status?_no_cache=1602749007783
[10/15/20 09:03:31] [jarvis]   http get /status?_no_cache=1602749009782
[10/15/20 09:03:33] [jarvis]   http get /status?_no_cache=1602749011780
[10/15/20 09:03:35] [jarvis]   http get /status?_no_cache=1602749013784
[10/15/20 09:03:36] [hotword]  voice_activity_end
[10/15/20 09:03:37] [jarvis]   http get /status?_no_cache=1602749015786
[10/15/20 09:03:37] [hotword]  voice_activity_start
[10/15/20 09:03:39] [jarvis]   http get /status?_no_cache=1602749017778
[10/15/20 09:03:41] [jarvis]   http get /status?_no_cache=1602749019781
[10/15/20 09:03:43] [hotword]  voice_activity_end
[10/15/20 09:03:43] [hotword]  voice_activity_start
[10/15/20 09:03:43] [jarvis]   http get /status?_no_cache=1602749021782
[10/15/20 09:03:44] [hotword]  voice_activity_end
[10/15/20 09:03:45] [hotword]  voice_activity_start
[10/15/20 09:03:45] [jarvis]   http get /status?_no_cache=1602749023785
[10/15/20 09:03:46] [hotword]  voice_activity_end
[10/15/20 09:03:46] [hotword]  voice_activity_start
[10/15/20 09:03:47] [jarvis]   http get /status?_no_cache=1602749025771
[10/15/20 09:03:49] [jarvis]   http get /status?_no_cache=1602749027772
[10/15/20 09:03:49] [hotword]  voice_activity_end
[10/15/20 09:03:49] [hotword]  voice_activity_start
[10/15/20 09:03:51] [jarvis]   http get /status?_no_cache=1602749029786
[10/15/20 09:03:52] [hotword]  voice_activity_end
[10/15/20 09:03:52] [hotword]  voice_activity_start
[10/15/20 09:03:53] [hotword]  voice_activity_end
[10/15/20 09:03:53] [jarvis]   http get /status?_no_cache=1602749031772
[10/15/20 09:03:53] [hotword]  voice_activity_start
[10/15/20 09:03:55] [jarvis]   http get /status?_no_cache=1602749033773
[10/15/20 09:03:57] [jarvis]   http get /status?_no_cache=1602749035773
[10/15/20 09:03:59] [jarvis]   http get /status?_no_cache=1602749037784
[10/15/20 09:04:01] [jarvis]   http get /status?_no_cache=1602749039774
[10/15/20 09:04:03] [jarvis]   http get /status?_no_cache=1602749041785
[10/15/20 09:04:05] [jarvis]   http get /status?_no_cache=1602749043782
[10/15/20 09:04:05] [hotword]  voice_activity_end
[10/15/20 09:04:05] [hotword]  voice_activity_start
[10/15/20 09:04:07] [jarvis]   http get /status?_no_cache=1602749045784
[10/15/20 09:04:07] [hotword]  voice_activity_end
[10/15/20 09:04:08] [hotword]  voice_activity_start
[10/15/20 09:04:09] [jarvis]   http get /status?_no_cache=1602749047771
[10/15/20 09:04:11] [jarvis]   http get /status?_no_cache=1602749049771
[10/15/20 09:04:13] [jarvis]   http get /status?_no_cache=1602749051771
[10/15/20 09:04:15] [hotword]  voice_activity_end
[10/15/20 09:04:15] [jarvis]   http get /status?_no_cache=1602749053775
[10/15/20 09:04:16] [hotword]  voice_activity_start
[10/15/20 09:04:17] [jarvis]   http get /status?_no_cache=1602749055783
[10/15/20 09:04:19] [jarvis]   http get /status?_no_cache=1602749057786
[10/15/20 09:04:20] [hotword]  voice_activity_end
[10/15/20 09:04:21] [jarvis]   http get /status?_no_cache=1602749059786
[10/15/20 09:04:21] [hotword]  voice_activity_start
[10/15/20 09:04:23] [jarvis]   http get /status?_no_cache=1602749061777
[10/15/20 09:04:25] [jarvis]   http get /status?_no_cache=1602749063781
[10/15/20 09:04:27] [jarvis]   http get /status?_no_cache=1602749065772
[10/15/20 09:04:29] [jarvis]   http get /status?_no_cache=1602749067773
[10/15/20 09:04:31] [hotword]  voice_activity_end
[10/15/20 09:04:31] [jarvis]   http get /status?_no_cache=1602749069778
[10/15/20 09:04:31] [hotword]  voice_activity_start
[10/15/20 09:04:33] [jarvis]   http get /status?_no_cache=1602749071778
[10/15/20 09:04:35] [jarvis]   http get /status?_no_cache=1602749073771
[10/15/20 09:04:37] [jarvis]   http get /status?_no_cache=1602749075773
[10/15/20 09:04:39] [jarvis]   http get /status?_no_cache=1602749077773
[10/15/20 09:04:41] [jarvis]   http get /status?_no_cache=1602749079778
[10/15/20 09:04:43] [hotword]  voice_activity_end
[10/15/20 09:04:43] [hotword]  voice_activity_start
[10/15/20 09:04:43] [jarvis]   http get /status?_no_cache=1602749081781
[10/15/20 09:04:45] [jarvis]   http get /status?_no_cache=1602749083781
[10/15/20 09:04:46] [hotword]  voice_activity_end
[10/15/20 09:04:47] [jarvis]   http get /status?_no_cache=1602749085783
[10/15/20 09:04:47] [hotword]  voice_activity_start
[10/15/20 09:04:49] [jarvis]   http get /status?_no_cache=1602749087783
[10/15/20 09:04:51] [jarvis]   http get /status?_no_cache=1602749089783
[10/15/20 09:04:51] [hotword]  voice_activity_end
[10/15/20 09:04:52] [hotword]  voice_activity_start
[10/15/20 09:04:53] [hotword]  voice_activity_end
[10/15/20 09:04:53] [jarvis]   http get /status?_no_cache=1602749091771
[10/15/20 09:04:54] [hotword]  voice_activity_start
[10/15/20 09:04:55] [jarvis]   http get /status?_no_cache=1602749093774
[10/15/20 09:04:55] [hotword]  voice_activity_end
[10/15/20 09:04:56] [hotword]  voice_activity_start
[10/15/20 09:04:57] [hotword]  voice_activity_end
[10/15/20 09:04:57] [hotword]  voice_activity_start
[10/15/20 09:04:57] [jarvis]   http get /status?_no_cache=1602749095772
[10/15/20 09:04:59] [jarvis]   http get /status?_no_cache=1602749097773
[10/15/20 09:05:01] [hotword]  voice_activity_end
[10/15/20 09:05:01] [jarvis]   http get /status?_no_cache=1602749099775
[10/15/20 09:05:02] [hotword]  voice_activity_start
[10/15/20 09:05:03] [hotword]  voice_activity_end
[10/15/20 09:05:03] [jarvis]   http get /status?_no_cache=1602749101779
[10/15/20 09:05:04] [hotword]  voice_activity_start
[10/15/20 09:05:05] [jarvis]   http get /status?_no_cache=1602749103783
[10/15/20 09:05:07] [jarvis]   http get /status?_no_cache=1602749105785
[10/15/20 09:05:09] [jarvis]   http get /status?_no_cache=1602749107775
[10/15/20 09:05:11] [jarvis]   http get /status?_no_cache=1602749109774
[10/15/20 09:05:12] [hotword]  voice_activity_end
[10/15/20 09:05:12] [hotword]  voice_activity_start
[10/15/20 09:05:13] [jarvis]   http get /status?_no_cache=1602749111771
[10/15/20 09:05:14] [hotword]  voice_activity_end
[10/15/20 09:05:15] [hotword]  voice_activity_start
[10/15/20 09:05:15] [jarvis]   http get /status?_no_cache=1602749113773
[10/15/20 09:05:16] [hotword]  voice_activity_end
[10/15/20 09:05:17] [jarvis]   http get /status?_no_cache=1602749115782
[10/15/20 09:05:18] [hotword]  voice_activity_start
[10/15/20 09:05:19] [jarvis]   http get /status?_no_cache=1602749117774
[10/15/20 09:05:21] [jarvis]   http get /status?_no_cache=1602749119783
[10/15/20 09:05:23] [jarvis]   http get /status?_no_cache=1602749121774
[10/15/20 09:05:25] [jarvis]   http get /status?_no_cache=1602749123773
[10/15/20 09:05:26] [hotword]  voice_activity_end
[10/15/20 09:05:27] [hotword]  voice_activity_start
[10/15/20 09:05:27] [jarvis]   http get /status?_no_cache=1602749125774
[10/15/20 09:05:29] [jarvis]   http get /status?_no_cache=1602749127780
[10/15/20 09:05:31] [jarvis]   http get /status?_no_cache=1602749129783
[10/15/20 09:05:33] [jarvis]   http get /status?_no_cache=1602749131787
[10/15/20 09:05:34] [hotword]  voice_activity_end
[10/15/20 09:05:35] [jarvis]   http get /status?_no_cache=1602749133773
[10/15/20 09:05:36] [hotword]  voice_activity_start
[10/15/20 09:05:37] [hotword]  voice_activity_end
[10/15/20 09:05:37] [hotword]  voice_activity_start
[10/15/20 09:05:37] [jarvis]   http get /status?_no_cache=1602749135772
[10/15/20 09:05:39] [jarvis]   http get /status?_no_cache=1602749137773
[10/15/20 09:05:41] [hotword]  voice_activity_end
[10/15/20 09:05:41] [hotword]  voice_activity_start
[10/15/20 09:05:41] [jarvis]   http get /status?_no_cache=1602749139774
[10/15/20 09:05:43] [hotword]  voice_activity_end
[10/15/20 09:05:43] [jarvis]   http get /status?_no_cache=1602749141787
[10/15/20 09:05:43] [hotword]  voice_activity_start
[10/15/20 09:05:45] [jarvis]   http get /status?_no_cache=1602749143781
[10/15/20 09:05:47] [jarvis]   http get /status?_no_cache=1602749145776
[10/15/20 09:05:49] [jarvis]   http get /status?_no_cache=1602749147779
[10/15/20 09:05:50] [hotword]  voice_activity_end
[10/15/20 09:05:51] [hotword]  voice_activity_start
[10/15/20 09:05:51] [jarvis]   http get /status?_no_cache=1602749149778
[10/15/20 09:05:53] [jarvis]   http get /status?_no_cache=1602749151779
[10/15/20 09:05:54] [hotword]  voice_activity_end
[10/15/20 09:05:54] [hotword]  voice_activity_start
[10/15/20 09:05:55] [jarvis]   http get /status?_no_cache=1602749153781
[10/15/20 09:05:57] [jarvis]   http get /status?_no_cache=1602749155781
[10/15/20 09:05:58] [hotword]  voice_activity_end
[10/15/20 09:05:58] [hotword]  voice_activity_start
[10/15/20 09:05:59] [jarvis]   http get /status?_no_cache=1602749157780
[10/15/20 09:06:01] [jarvis]   http get /status?_no_cache=1602749159778
[10/15/20 09:06:03] [hotword]  voice_activity_end
[10/15/20 09:06:03] [jarvis]   http get /status?_no_cache=1602749161777
[10/15/20 09:06:03] [hotword]  voice_activity_start
[10/15/20 09:06:05] [jarvis]   http get /status?_no_cache=1602749163782
[10/15/20 09:06:05] [hotword]  voice_activity_end
[10/15/20 09:06:06] [hotword]  voice_activity_start
[10/15/20 09:06:07] [jarvis]   http get /status?_no_cache=1602749165774
[10/15/20 09:06:09] [jarvis]   http get /status?_no_cache=1602749167781
[10/15/20 09:06:11] [hotword]  voice_activity_end
[10/15/20 09:06:11] [jarvis]   http get /status?_no_cache=1602749169784
[10/15/20 09:06:11] [hotword]  voice_activity_start
[10/15/20 09:06:12] [hotword]  voice_activity_end
[10/15/20 09:06:13] [hotword]  voice_activity_start
[10/15/20 09:06:13] [jarvis]   http get /status?_no_cache=1602749171772
[10/15/20 09:06:15] [jarvis]   http get /status?_no_cache=1602749173778
[10/15/20 09:06:17] [jarvis]   http get /status?_no_cache=1602749175776
[10/15/20 09:06:18] [hotword]  voice_activity_end
[10/15/20 09:06:19] [hotword]  voice_activity_start
[10/15/20 09:06:19] [jarvis]   http get /status?_no_cache=1602749177775
[10/15/20 09:06:21] [jarvis]   http get /status?_no_cache=1602749179777
[10/15/20 09:06:23] [jarvis]   http get /status?_no_cache=1602749181781
[10/15/20 09:06:25] [jarvis]   http get /status?_no_cache=1602749183780
[10/15/20 09:06:27] [jarvis]   http get /status?_no_cache=1602749186019
[10/15/20 09:06:29] [jarvis]   http get /status?_no_cache=1602749188015
[10/15/20 09:06:31] [jarvis]   http get /status?_no_cache=1602749190029
[10/15/20 09:06:33] [jarvis]   http get /status?_no_cache=1602749192015
[10/15/20 09:06:35] [jarvis]   http get /status?_no_cache=1602749194023
[10/15/20 09:06:36] [hotword]  voice_activity_end
[10/15/20 09:06:37] [hotword]  voice_activity_start
[10/15/20 09:06:37] [jarvis]   http get /status?_no_cache=1602749196027
[10/15/20 09:06:39] [hotword]  voice_activity_end
[10/15/20 09:06:39] [hotword]  voice_activity_start
[10/15/20 09:06:39] [jarvis]   http get /status?_no_cache=1602749198018
[10/15/20 09:06:41] [jarvis]   http get /status?_no_cache=1602749200016
[10/15/20 09:06:43] [jarvis]   http get /status?_no_cache=1602749202029
[10/15/20 09:06:45] [jarvis]   http get /status?_no_cache=1602749204014
[10/15/20 09:06:46] [hotword]  voice_activity_end
[10/15/20 09:06:47] [hotword]  voice_activity_start
[10/15/20 09:06:47] [jarvis]   http get /status?_no_cache=1602749206027
[10/15/20 09:06:49] [jarvis]   http get /status?_no_cache=1602749208015
[10/15/20 09:06:51] [hotword]  voice_activity_end
[10/15/20 09:06:51] [hotword]  voice_activity_start
[10/15/20 09:06:51] [jarvis]   http get /status?_no_cache=1602749210024
[10/15/20 09:06:53] [hotword]  voice_activity_end
[10/15/20 09:06:53] [hotword]  voice_activity_start
[10/15/20 09:06:53] [jarvis]   http get /status?_no_cache=1602749212023
[10/15/20 09:06:54] [hotword]  voice_activity_end
[10/15/20 09:06:55] [hotword]  voice_activity_start
[10/15/20 09:06:55] [jarvis]   http get /status?_no_cache=1602749214018
[10/15/20 09:06:57] [jarvis]   http get /status?_no_cache=1602749216021
[10/15/20 09:06:59] [jarvis]   http get /status?_no_cache=1602749218016
[10/15/20 09:07:01] [jarvis]   http get /status?_no_cache=1602749220019
[10/15/20 09:07:03] [jarvis]   http get /status?_no_cache=1602749222023
[10/15/20 09:07:05] [jarvis]   http get /status?_no_cache=1602749224017
[10/15/20 09:07:07] [jarvis]   http get /status?_no_cache=1602749226017
[10/15/20 09:07:09] [jarvis]   http get /status?_no_cache=1602749228017
[10/15/20 09:07:11] [hotword]  voice_activity_end
[10/15/20 09:07:11] [jarvis]   http get /status?_no_cache=1602749230020
[10/15/20 09:07:11] [hotword]  voice_activity_start
[10/15/20 09:07:13] [jarvis]   http get /status?_no_cache=1602749232023
[10/15/20 09:07:15] [jarvis]   http get /status?_no_cache=1602749234018
[10/15/20 09:07:17] [hotword]  voice_activity_end
[10/15/20 09:07:17] [jarvis]   http get /status?_no_cache=1602749236025
[10/15/20 09:07:18] [hotword]  voice_activity_start
[10/15/20 09:07:19] [jarvis]   http get /status?_no_cache=1602749238017
[10/15/20 09:07:21] [jarvis]   http get /status?_no_cache=1602749240027
[10/15/20 09:07:23] [jarvis]   http get /status?_no_cache=1602749242017
[10/15/20 09:07:25] [jarvis]   http get /status?_no_cache=1602749244023
[10/15/20 09:07:27] [jarvis]   http get /status?_no_cache=1602749246021
[10/15/20 09:07:29] [jarvis]   http get /status?_no_cache=1602749247772
[10/15/20 09:07:31] [jarvis]   http get /status?_no_cache=1602749249774
[10/15/20 09:07:33] [jarvis]   http get /status?_no_cache=1602749251778
[10/15/20 09:07:33] [hotword]  voice_activity_end
[10/15/20 09:07:34] [hotword]  voice_activity_start
[10/15/20 09:07:35] [hotword]  voice_activity_end
[10/15/20 09:07:35] [hotword]  voice_activity_start
[10/15/20 09:07:35] [jarvis]   http get /status?_no_cache=1602749253777
[10/15/20 09:07:37] [jarvis]   http get /status?_no_cache=1602749255771
[10/15/20 09:07:39] [jarvis]   http get /status?_no_cache=1602749257612
[10/15/20 09:07:41] [jarvis]   http get /status?_no_cache=1602749259614
[10/15/20 09:07:43] [jarvis]   http get /status?_no_cache=1602749261621
[10/15/20 09:07:45] [jarvis]   http get /status?_no_cache=1602749263982
[10/15/20 09:07:47] [jarvis]   http get /status?_no_cache=1602749265627
[10/15/20 09:07:49] [jarvis]   http get /status?_no_cache=1602749267624
[10/15/20 09:07:51] [jarvis]   http get /status?_no_cache=1602749269616
[10/15/20 09:07:53] [jarvis]   http get /status?_no_cache=1602749271613
[10/15/20 09:07:55] [jarvis]   http get /status?_no_cache=1602749273627
[10/15/20 09:07:57] [jarvis]   http get /status?_no_cache=1602749275622
[10/15/20 09:07:59] [jarvis]   http get /status?_no_cache=1602749277628
[10/15/20 09:08:01] [jarvis]   http get /status?_no_cache=1602749279615
[10/15/20 09:08:03] [jarvis]   http get /status?_no_cache=1602749281618
[10/15/20 09:08:05] [jarvis]   http get /status?_no_cache=1602749283622
[10/15/20 09:08:07] [jarvis]   http get /status?_no_cache=1602749285625
[10/15/20 09:08:09] [jarvis]   http get /status?_no_cache=1602749287626
[10/15/20 09:08:10] [hotword]  voice_activity_end
[10/15/20 09:08:10] [hotword]  voice_activity_start
[10/15/20 09:08:11] [jarvis]   http get /status?_no_cache=1602749289616
[10/15/20 09:08:13] [jarvis]   http get /status?_no_cache=1602749291621
[10/15/20 09:08:13] [hotword]  voice_activity_end
[10/15/20 09:08:14] [hotword]  voice_activity_start
[10/15/20 09:08:15] [jarvis]   http get /status?_no_cache=1602749293410
[10/15/20 09:08:17] [jarvis]   http get /status?_no_cache=1602749295417
[10/15/20 09:08:18] [jarvis]   http get /status?_no_cache=1602749296797
[10/15/20 09:08:20] [jarvis]   http get /stop-all?_no_cache=1602749298339
[10/15/20 09:08:20] [jarvis]   stopping processes
[10/15/20 09:08:20] [jarvis]   stopped service hotword
[10/15/20 09:08:20] [jarvis]   stopped service stt
[10/15/20 09:08:20] [jarvis]   stopped service lights
[10/15/20 09:08:20] [jarvis]   stopped service nlu
[10/15/20 09:08:20] [jarvis]   http get /status?_no_cache=1602749298801
[10/15/20 09:08:22] [jarvis]   http get /status?_no_cache=1602749300808
[10/15/20 09:08:24] [jarvis]   http get /status?_no_cache=1602749302812
[10/15/20 09:08:26] [jarvis]   http get /status?_no_cache=1602749304808
[10/15/20 09:08:28] [jarvis]   http get /status?_no_cache=1602749306812
[10/15/20 09:08:30] [jarvis]   http get /status?_no_cache=1602749308810
[10/15/20 09:08:32] [jarvis]   http get /status?_no_cache=1602749310800
[10/15/20 09:08:34] [jarvis]   http get /status?_no_cache=1602749312801
[10/15/20 09:08:36] [jarvis]   http get /status?_no_cache=1602749314798
[10/15/20 09:08:37] [jarvis]   http get /start-all?_no_cache=1602749316196
[10/15/20 09:08:38] [jarvis]   http get /status?_no_cache=1602749316809
[10/15/20 09:08:38] [mqtt]     creating client 'stt.py'
[10/15/20 09:08:38] [mqtt]     connecting to '127.0.0.1:1883'
[10/15/20 09:08:38] [mqtt]     starting event loop
[10/15/20 09:08:38] [mqtt]     adding 'on_message' callback
[10/15/20 09:08:38] [mqtt]     subscribing to 127.0.0.1:1883 jarvis/hotword
[10/15/20 09:08:38] [mqtt]     creating client 'stt.py:mic_buffer'
[10/15/20 09:08:38] [mqtt]     connecting to '127.0.0.1:1883'
[10/15/20 09:08:38] [mqtt]     starting event loop
[10/15/20 09:08:38] [mqtt]     adding 'on_message' callback
[10/15/20 09:08:38] [mqtt]     subscribing to 127.0.0.1:1883 jarvis/internal/mic_buffer_stream
[10/15/20 09:08:38] [mqtt]     creating client 'nlu.py'
[10/15/20 09:08:38] [mqtt]     connecting to '127.0.0.1:1883'
[10/15/20 09:08:38] [mqtt]     starting event loop
[10/15/20 09:08:38] [mqtt]     adding 'on_message' callback
[10/15/20 09:08:38] [mqtt]     subscribing to 127.0.0.1:1883 jarvis/stt
[10/15/20 09:08:38] [mqtt]     publishing message: 127.0.0.1:1883 -> jarvis/nlu -> 'started'
[10/15/20 09:08:38] [nlu]      training nlu engine
